Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: -179 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230323:0630,0.0,0.0,0.0,0.0,13.25,0.07,0.0
20230323:0730,0.0,0.0,0.0,0.0,13.27,0.21,0.0
20230323:0830,0.0,0.0,0.0,0.0,12.4,0.41,0.0
20230323:0930,0.0,0.0,0.0,0.0,12.41,0.41,0.0
20230323:1030,0.0,0.0,0.0,0.0,12.28,0.62,0.0
20230323:1130,0.0,7.12,2.0,5.18,12.18,0.62,0.0
20230323:1230,0.0,36.05,10.12,20.09,13.39,0.55,0.0
20230323:1330,0.0,48.19,13.54,35.0,13.98,0.41,0.0
20230323:1430,0.0,61.8,17.36,49.87,15.68,0.34,0.0
20230323:1530,0.0,98.63,27.7,64.63,17.3,0.41,0.0
20230323:1630,0.0,115.15,32.35,78.87,18.39,0.41,0.0
20230323:1730,0.0,114.58,32.19,82.78,19.69,0.34,0.0
20230323:1830,0.0,79.05,22.21,69.3,19.23,0.28,0.0
20230323:1930,0.0,100.96,28.36,54.61,19.24,0.55,0.0
20230323:2030,0.0,80.24,22.54,39.76,18.07,0.62,0.0
20230323:2130,0.0,32.52,9.13,24.86,16.59,0.76,0.0
20230323:2230,0.0,12.85,3.61,9.95,15.49,0.28,0.0
20230323:2330,0.0,0.0,0.0,-4.96,14.72,0.48,0.0
20230324:0030,0.0,0.0,0.0,0.0,14.21,0.34,0.0
20230324:0130,0.0,0.0,0.0,0.0,14.09,0.28,0.0
20230324:0230,0.0,0.0,0.0,0.0,14.14,0.34,0.0
20230324:0330,0.0,0.0,0.0,0.0,13.93,0.34,0.0
20230324:0430,0.0,0.0,0.0,0.0,13.93,0.28,0.0
20230324:0530,0.0,0.0,0.0,0.0,13.64,0.41,0.0
20230324:0630,0.0,0.0,0.0,0.0,13.73,0.41,0.0
20230324:0730,0.0,0.0,0.0,0.0,12.88,0.48,0.0
20230324:0830,0.0,0.0,0.0,0.0,12.86,0.41,0.0
20230324:0930,0.0,0.0,0.0,0.0,12.56,0.34,0.0
20230324:1030,0.0,0.0,0.0,0.0,12.6,0.41,0.0
20230324:1130,0.0,3.17,0.89,5.3,12.56,0.55,0.0
20230324:1230,0.09,36.22,8.04,20.21,13.1,0.62,0.0
20230324:1330,0.0,34.71,9.75,35.12,13.54,0.55,0.0
20230324:1430,0.0,73.69,20.7,50.0,14.59,0.41,0.0
20230324:1530,0.0,113.85,31.98,64.79,16.18,0.48,0.0
20230324:1630,0.0,140.11,39.35,79.12,17.78,0.48,0.0
20230324:1730,0.0,140.07,39.35,82.99,19.35,0.48,0.0
20230324:1830,0.0,87.4,24.55,69.32,18.98,0.41,0.0
20230324:1930,0.0,92.44,25.96,54.59,16.48,0.69,0.0
20230324:2030,0.0,65.58,18.42,39.73,17.12,0.21,0.0
20230324:2130,0.0,37.83,10.62,24.83,16.26,0.14,0.0
20230324:2230,0.0,14.29,4.02,9.92,15.38,0.07,0.0
20230324:2330,0.0,0.0,0.0,-4.99,14.77,0.34,0.0
20230325:0030,0.0,0.0,0.0,0.0,14.09,0.14,0.0
20230325:0130,0.0,0.0,0.0,0.0,13.73,0.14,0.0
20230325:0230,0.0,0.0,0.0,0.0,13.1,0.28,0.0
20230325:0330,0.0,0.0,0.0,0.0,12.81,0.28,0.0
20230325:0430,0.0,0.0,0.0,0.0,13.04,0.41,0.0
20230325:0530,0.0,0.0,0.0,0.0,12.86,0.41,0.0
20230325:0630,0.0,0.0,0.0,0.0,12.71,0.48,0.0
20230325:0730,0.0,0.0,0.0,0.0,12.62,0.48,0.0
20230325:0830,0.0,0.0,0.0,0.0,12.94,0.48,0.0
20230325:0930,0.0,0.0,0.0,0.0,12.97,0.62,0.0
20230325:1030,0.0,0.0,0.0,0.0,13.0,0.76,0.0
20230325:1130,0.0,5.27,1.48,5.42,12.94,0.83,0.0
20230325:1230,2.01,30.83,12.76,20.33,13.11,0.83,0.0
20230325:1330,0.0,53.6,15.06,35.24,13.44,0.97,0.0
20230325:1430,0.0,70.47,19.79,50.13,15.35,0.62,0.0
20230325:1530,0.0,113.0,31.74,64.95,16.35,0.48,0.0
20230325:1630,0.0,138.45,38.89,79.36,18.03,0.55,0.0
20230325:1730,0.0,123.27,34.62,83.19,18.45,0.55,0.0
20230325:1830,0.0,110.15,30.94,69.34,19.02,0.48,0.0
20230325:1930,0.0,80.35,22.57,54.57,18.02,0.21,0.0
20230325:2030,0.0,60.63,17.03,39.7,17.12,0.14,0.0
20230325:2130,0.0,47.58,13.36,24.79,16.11,0.21,0.0
20230325:2230,0.0,14.13,3.97,9.88,15.79,0.21,0.0
20230325:2330,0.0,0.0,0.0,-5.03,14.38,0.14,0.0
20230326:0030,0.0,0.0,0.0,0.0,13.92,0.69,0.0
20230326:0130,0.0,0.0,0.0,0.0,13.51,0.69,0.0
20230326:0230,0.0,0.0,0.0,0.0,12.79,0.9,0.0
20230326:0330,0.0,0.0,0.0,0.0,12.23,0.97,0.0
20230326:0430,0.0,0.0,0.0,0.0,12.08,0.76,0.0
20230326:0530,0.0,0.0,0.0,0.0,11.91,0.76,0.0
20230326:0630,0.0,0.0,0.0,0.0,11.73,0.69,0.0
20230326:0730,0.0,0.0,0.0,0.0,12.29,0.69,0.0
20230326:0830,0.0,0.0,0.0,0.0,12.17,0.69,0.0
20230326:0930,0.0,0.0,0.0,0.0,11.74,0.69,0.0
20230326:1030,0.0,0.0,0.0,0.0,12.17,0.48,0.0
20230326:1130,0.0,8.72,2.45,5.54,11.45,0.41,0.0
20230326:1230,7.52,43.45,24.22,20.45,12.84,0.34,0.0
20230326:1330,0.0,50.23,14.11,35.36,14.86,0.41,0.0
20230326:1430,0.0,69.01,19.39,50.26,16.57,0.55,0.0
20230326:1530,0.0,103.94,29.2,65.09,18.52,0.48,0.0
20230326:1630,0.0,86.79,24.38,79.59,19.88,0.55,0.0
20230326:1730,0.0,125.3,35.2,83.38,21.16,0.55,0.0
20230326:1830,0.0,92.45,25.97,69.34,21.24,0.62,0.0
20230326:1930,0.0,84.28,23.67,54.55,19.85,0.07,0.0
20230326:2030,0.0,51.53,14.47,39.66,19.85,0.28,0.0
20230326:2130,0.0,32.61,9.16,24.75,19.05,0.34,0.0
20230326:2230,0.01,21.97,4.48,9.84,17.16,0.41,0.0
20230326:2330,0.0,0.0,0.0,-5.06,16.07,0.9,0.0
20230327:0030,0.0,0.0,0.0,0.0,15.47,0.69,0.0
20230327:0130,0.0,0.0,0.0,0.0,14.8,0.48,0.0
20230327:0230,0.0,0.0,0.0,0.0,14.36,0.55,0.0
20230327:0330,0.0,0.0,0.0,0.0,14.3,0.48,0.0
20230327:0430,0.0,0.0,0.0,0.0,14.11,0.69,0.0
20230327:0530,0.0,0.0,0.0,0.0,13.8,1.03,0.0
20230327:0630,0.0,0.0,0.0,0.0,13.6,0.97,0.0
20230327:0730,0.0,0.0,0.0,0.0,13.18,0.55,0.0
20230327:0830,0.0,0.0,0.0,0.0,12.25,0.76,0.0
20230327:0930,0.0,0.0,0.0,0.0,11.68,0.76,0.0
20230327:1030,0.0,0.0,0.0,0.0,11.1,0.83,0.0
20230327:1130,0.0,9.15,2.57,5.66,10.68,0.83,0.0
20230327:1230,9.05,44.55,22.38,20.57,11.9,0.62,0.0
20230327:1330,0.0,64.28,18.06,35.48,16.97,0.9,0.0
20230327:1430,0.0,59.56,16.73,50.38,16.74,1.03,0.0
20230327:1530,0.0,67.91,19.07,65.24,18.09,0.9,0.0
20230327:1630,0.0,65.27,18.34,79.81,19.26,0.83,0.0
20230327:1730,0.0,70.54,19.81,83.54,20.37,0.62,0.0
20230327:1830,0.0,86.12,24.19,69.34,21.17,0.55,0.0
20230327:1930,0.0,96.03,26.97,54.52,19.59,0.41,0.0
20230327:2030,0.0,60.18,16.91,39.62,19.29,0.48,0.0
20230327:2130,0.0,33.27,9.34,24.71,18.2,0.76,0.0
20230327:2230,1.37,20.14,6.37,9.8,16.35,0.55,0.0
20230327:2330,0.0,0.0,0.0,-5.1,15.96,0.48,0.0
20230328:0030,0.0,0.0,0.0,0.0,14.98,0.69,0.0
20230328:0130,0.0,0.0,0.0,0.0,13.79,0.48,0.0
20230328:0230,0.0,0.0,0.0,0.0,13.7,0.28,0.0
20230328:0330,0.0,0.0,0.0,0.0,13.19,0.55,0.0
20230328:0430,0.0,0.0,0.0,0.0,12.1,0.83,0.0
20230328:0530,0.0,0.0,0.0,0.0,11.54,0.83,0.0
20230328:0630,0.0,0.0,0.0,0.0,11.9,0.62,0.0
20230328:0730,0.0,0.0,0.0,0.0,12.0,0.62,0.0
20230328:0830,0.0,0.0,0.0,0.0,11.9,0.62,0.0
20230328:0930,0.0,0.0,0.0,0.0,12.32,0.62,0.0
20230328:1030,0.0,0.0,0.0,0.0,11.96,0.76,0.0
20230328:1130,0.0,5.38,1.51,5.78,12.23,0.76,0.0
20230328:1230,9.05,51.86,20.9,20.69,13.04,0.41,0.0
20230328:1330,1.66,94.87,45.04,35.6,15.36,0.21,0.0
20230328:1430,0.0,94.52,26.55,50.5,17.17,0.21,0.0
20230328:1530,0.0,106.27,29.85,65.37,18.95,0.28,0.0
20230328:1630,0.0,135.46,38.05,80.01,19.52,0.28,0.0
20230328:1730,0.0,155.88,43.79,83.68,20.45,0.34,0.0
20230328:1830,0.0,78.5,22.05,69.33,21.76,0.41,0.0
20230328:1930,0.0,87.27,24.51,54.49,19.44,0.62,0.0
20230328:2030,0.0,52.71,14.81,39.58,18.09,0.69,0.0
20230328:2130,0.0,38.75,10.88,24.67,17.83,0.97,0.0
20230328:2230,0.52,19.77,4.48,9.76,16.54,0.62,0.0
20230328:2330,0.0,0.0,0.0,-5.13,15.64,0.28,0.0
20230329:0030,0.0,0.0,0.0,0.0,15.1,0.34,0.0
20230329:0130,0.0,0.0,0.0,0.0,14.04,0.55,0.0
20230329:0230,0.0,0.0,0.0,0.0,13.98,0.28,0.0
20230329:0330,0.0,0.0,0.0,0.0,14.0,0.21,0.0
20230329:0430,0.0,0.0,0.0,0.0,14.02,0.48,0.0
20230329:0530,0.0,0.0,0.0,0.0,13.72,0.34,0.0
20230329:0630,0.0,0.0,0.0,0.0,13.63,0.34,0.0
20230329:0730,0.0,0.0,0.0,0.0,13.42,0.14,0.0
20230329:0830,0.0,0.0,0.0,0.0,13.11,0.14,0.0
20230329:0930,0.0,0.0,0.0,0.0,12.82,0.28,0.0
20230329:1030,0.0,0.0,0.0,0.0,12.84,0.41,0.0
20230329:1130,0.0,9.22,2.59,5.9,12.53,0.62,0.0
20230329:1230,10.09,41.05,17.82,20.8,13.89,0.55,0.0
20230329:1330,3.69,60.88,33.2,35.71,14.57,0.41,0.0
20230329:1430,0.0,72.27,20.3,50.62,16.7,0.34,0.0
20230329:1530,0.0,100.66,28.27,65.51,17.25,0.34,0.0
20230329:1630,0.0,129.34,36.33,80.21,19.18,0.34,0.0
20230329:1730,0.0,99.82,28.04,83.79,20.02,0.34,0.0
20230329:1830,0.0,108.35,30.44,69.31,18.84,0.0,0.0
20230329:1930,0.0,84.87,23.84,54.45,17.72,0.48,0.0
20230329:2030,0.0,78.91,22.16,39.54,17.66,0.34,0.0
20230329:2130,0.0,40.74,11.44,24.63,17.35,0.14,0.0
20230329:2230,1.79,16.06,4.46,9.72,16.2,0.14,0.0
20230329:2330,0.0,0.0,0.0,-5.17,15.56,0.07,0.0
20230330:0030,0.0,0.0,0.0,0.0,14.86,0.28,0.0
20230330:0130,0.0,0.0,0.0,0.0,14.66,0.21,0.0
20230330:0230,0.0,0.0,0.0,0.0,14.26,0.28,0.0
20230330:0330,0.0,0.0,0.0,0.0,14.05,0.28,0.0
20230330:0430,0.0,0.0,0.0,0.0,13.46,0.48,0.0
20230330:0530,0.0,0.0,0.0,0.0,13.22,0.41,0.0
20230330:0630,0.0,0.0,0.0,0.0,12.86,0.41,0.0
20230330:0730,0.0,0.0,0.0,0.0,13.18,0.55,0.0
20230330:0830,0.0,0.0,0.0,0.0,12.44,0.62,0.0
20230330:0930,0.0,0.0,0.0,0.0,12.1,0.62,0.0
20230330:1030,0.0,0.0,0.0,0.0,11.86,0.69,0.0
20230330:1130,0.0,7.76,2.18,6.02,11.49,0.76,0.0
20230330:1230,16.22,44.05,22.0,20.92,13.0,0.62,0.0
20230330:1330,7.25,57.86,37.03,35.83,14.75,0.48,0.0
20230330:1430,0.0,46.17,12.97,50.74,16.34,0.55,0.0
20230330:1530,0.0,68.19,19.16,65.63,18.63,0.76,0.0
20230330:1630,0.0,62.62,17.59,80.39,19.8,0.69,0.0
20230330:1730,0.0,81.47,22.89,83.88,20.46,0.69,0.0
20230330:1830,0.0,79.62,22.36,69.29,20.6,0.48,0.0
20230330:1930,0.0,60.22,16.91,54.41,20.96,0.62,0.0
20230330:2030,0.0,67.69,19.01,39.5,18.94,0.83,0.0
20230330:2130,0.53,40.5,12.22,24.59,18.0,0.21,0.0
20230330:2230,1.03,22.51,5.06,9.68,16.79,0.69,0.0
20230330:2330,0.0,0.0,0.0,-5.2,16.11,0.76,0.0
20230331:0030,0.0,0.0,0.0,0.0,15.25,0.34,0.0
20230331:0130,0.0,0.0,0.0,0.0,14.35,0.69,0.0
20230331:0230,0.0,0.0,0.0,0.0,13.73,0.76,0.0
20230331:0330,0.0,0.0,0.0,0.0,12.81,0.97,0.0
20230331:0430,0.0,0.0,0.0,0.0,12.42,0.83,0.0
20230331:0530,0.0,0.0,0.0,0.0,12.52,0.76,0.0
20230331:0630,0.0,0.0,0.0,0.0,12.21,0.83,0.0
20230331:0730,0.0,0.0,0.0,0.0,11.67,0.9,0.0
20230331:0830,0.0,0.0,0.0,0.0,12.13,0.83,0.0
20230331:0930,0.0,0.0,0.0,0.0,12.05,0.83,0.0
20230331:1030,0.0,0.0,0.0,0.0,11.93,0.9,0.0
20230331:1130,0.0,9.36,2.63,6.13,11.74,0.9,0.0
20230331:1230,10.27,56.32,18.45,21.03,12.98,1.1,0.0
20230331:1330,11.2,54.76,39.38,35.94,14.53,1.24,0.0
20230331:1430,0.16,110.02,57.22,50.85,16.27,1.17,0.0
20230331:1530,0.0,64.49,18.11,65.75,18.08,1.1,0.0
20230331:1630,0.0,69.26,19.46,80.56,19.91,1.1,0.0
20230331:1730,0.0,64.88,18.22,83.95,20.23,1.03,0.0
20230331:1830,0.0,93.59,26.29,69.26,21.03,0.9,0.0
20230331:1930,0.0,64.94,18.24,54.36,20.05,0.62,0.0
20230331:2030,0.0,68.16,19.14,39.45,19.58,0.34,0.0
20230331:2130,2.03,49.82,17.0,24.54,18.02,0.28,0.0
20230331:2230,3.59,16.14,4.77,9.64,16.9,0.21,0.0
20230331:2330,0.0,0.0,0.0,-5.24,16.02,0.28,0.0
20230401:0030,0.0,0.0,0.0,0.0,14.87,0.55,0.0
20230401:0130,0.0,0.0,0.0,0.0,14.27,0.55,0.0
20230401:0230,0.0,0.0,0.0,0.0,13.91,0.69,0.0
20230401:0330,0.0,0.0,0.0,0.0,13.42,0.69,0.0
20230401:0430,0.0,0.0,0.0,0.0,12.96,0.76,0.0
20230401:0530,0.0,0.0,0.0,0.0,13.32,0.69,0.0
20230401:0630,0.0,0.0,0.0,0.0,13.17,0.55,0.0
20230401:0730,0.0,0.0,0.0,0.0,13.23,0.55,0.0
20230401:0830,0.0,0.0,0.0,0.0,13.45,0.48,0.0
20230401:0930,0.0,0.0,0.0,0.0,13.46,0.41,0.0
20230401:1030,0.0,0.0,0.0,0.0,13.29,0.41,0.0
20230401:1130,0.0,11.77,3.3,6.25,12.67,0.69,0.0
20230401:1230,18.76,53.01,22.27,21.14,13.66,0.69,0.0
20230401:1330,14.92,80.06,46.11,36.05,14.74,0.76,0.0
20230401:1430,3.62,102.12,63.22,50.96,17.21,0.76,0.0
20230401:1530,0.0,92.69,26.04,65.87,18.82,0.76,0.0
20230401:1630,0.0,106.66,29.96,80.71,19.43,0.69,0.0
20230401:1730,0.0,85.99,24.16,83.99,19.93,0.69,0.0
20230401:1830,0.0,107.57,30.21,69.22,19.46,0.83,0.0
20230401:1930,0.0,87.1,24.46,54.31,20.13,0.83,0.0
20230401:2030,0.0,88.32,24.81,39.4,17.83,0.28,0.0
20230401:2130,1.6,55.21,14.6,24.49,16.77,0.76,0.0
20230401:2230,0.59,22.93,4.8,9.6,16.43,0.76,0.0
20230401:2330,0.0,0.0,0.0,-5.27,15.89,0.55,0.0
20230402:0030,0.0,0.0,0.0,0.0,15.36,0.48,0.0
20230402:0130,0.0,0.0,0.0,0.0,14.07,0.69,0.0
20230402:0230,0.0,0.0,0.0,0.0,13.99,0.69,0.0
20230402:0330,0.0,0.0,0.0,0.0,13.15,0.76,0.0
20230402:0430,0.0,0.0,0.0,0.0,13.07,0.69,0.0
20230402:0530,0.0,0.0,0.0,0.0,12.7,0.83,0.0
20230402:0630,0.0,0.0,0.0,0.0,12.28,0.83,0.0
20230402:0730,0.0,0.0,0.0,0.0,12.18,0.69,0.0
20230402:0830,0.0,0.0,0.0,0.0,12.21,0.62,0.0
20230402:0930,0.0,0.0,0.0,0.0,11.6,0.69,0.0
20230402:1030,0.0,0.0,0.0,0.0,11.03,0.9,0.0
20230402:1130,0.0,14.44,4.05,6.37,10.84,0.9,0.0
20230402:1230,18.71,62.61,22.87,21.25,12.34,0.83,0.0
20230402:1330,17.82,79.91,45.44,36.15,15.25,0.9,0.0
20230402:1430,6.95,122.34,67.04,51.06,17.1,0.9,0.0
20230402:1530,0.0,93.77,26.34,65.97,18.85,0.9,0.0
20230402:1630,0.0,109.79,30.84,80.85,20.08,0.76,0.0
20230402:1730,0.0,94.22,26.46,84.01,20.49,0.69,0.0
20230402:1830,0.0,111.91,31.44,69.17,20.93,0.55,0.0
20230402:1930,0.0,102.16,28.7,54.26,19.26,0.48,0.0
20230402:2030,0.74,100.34,30.61,39.35,18.72,0.62,0.0
20230402:2130,3.66,65.21,19.0,24.45,16.93,0.41,0.0
20230402:2230,3.53,21.6,5.38,9.56,15.92,0.55,0.0
20230402:2330,0.0,0.0,0.0,-5.3,15.44,0.83,0.0
20230403:0030,0.0,0.0,0.0,0.0,14.95,0.69,0.0
20230403:0130,0.0,0.0,0.0,0.0,14.45,0.97,0.0
20230403:0230,0.0,0.0,0.0,0.0,13.99,0.97,0.0
20230403:0330,0.0,0.0,0.0,0.0,13.5,0.9,0.0
20230403:0430,0.0,0.0,0.0,0.0,12.53,0.97,0.0
20230403:0530,0.0,0.0,0.0,0.0,12.3,0.76,0.0
20230403:0630,0.0,0.0,0.0,0.0,12.41,0.62,0.0
20230403:0730,0.0,0.0,0.0,0.0,11.49,0.97,0.0
20230403:0830,0.0,0.0,0.0,0.0,11.59,0.97,0.0
20230403:0930,0.0,0.0,0.0,0.0,11.24,0.9,0.0
20230403:1030,0.0,0.0,0.0,0.0,10.85,0.9,0.0
20230403:1130,0.0,10.89,3.06,6.48,10.67,0.9,0.0
20230403:1230,32.04,55.26,27.33,21.36,12.8,0.62,0.0
20230403:1330,24.57,78.34,50.38,36.26,15.48,0.83,0.0
20230403:1430,16.77,44.86,77.09,51.16,17.33,0.83,0.0
20230403:1530,1.5,43.17,93.21,66.08,19.56,0.9,0.0
20230403:1630,0.0,83.31,23.4,80.97,21.17,0.97,0.0
20230403:1730,0.0,58.71,16.49,84.0,21.85,0.9,0.0
20230403:1830,0.0,68.01,19.11,69.12,22.6,0.9,0.0
20230403:1930,0.0,50.48,14.18,54.21,22.28,0.62,0.0
20230403:2030,5.47,71.19,45.97,39.3,21.91,0.97,0.0
20230403:2130,8.64,60.22,23.09,24.4,20.8,1.1,0.0
20230403:2230,4.25,25.38,6.16,9.52,19.38,1.1,0.0
20230403:2330,0.0,0.0,0.0,-5.34,18.21,0.9,0.0
20230404:0030,0.0,0.0,0.0,0.0,16.58,0.62,0.0
20230404:0130,0.0,0.0,0.0,0.0,15.62,0.76,0.0
20230404:0230,0.0,0.0,0.0,0.0,14.24,0.69,0.0
20230404:0330,0.0,0.0,0.0,0.0,13.58,0.76,0.0
20230404:0430,0.0,0.0,0.0,0.0,13.12,0.76,0.0
20230404:0530,0.0,0.0,0.0,0.0,12.21,0.83,0.0
20230404:0630,0.0,0.0,0.0,0.0,11.81,0.76,0.0
20230404:0730,0.0,0.0,0.0,0.0,10.48,0.9,0.0
20230404:0830,0.0,0.0,0.0,0.0,10.04,0.9,0.0
20230404:0930,0.0,0.0,0.0,0.0,10.3,0.9,0.0
20230404:1030,0.0,0.0,0.0,0.0,10.07,0.97,0.0
20230404:1130,0.0,12.92,3.63,6.6,9.84,0.97,0.0
20230404:1230,19.76,70.12,22.98,21.47,12.26,0.69,0.0
20230404:1330,21.18,89.04,43.54,36.36,15.36,0.97,0.0
20230404:1430,17.6,99.02,74.79,51.26,17.49,0.97,0.0
20230404:1530,5.15,105.38,81.82,66.17,19.54,0.76,0.0
20230404:1630,0.0,108.24,30.4,81.08,20.29,0.62,0.0
20230404:1730,0.0,96.96,27.24,83.97,20.75,0.41,0.0
20230404:1830,0.0,119.72,33.63,69.06,21.38,0.34,0.0
20230404:1930,0.55,153.86,51.67,54.15,20.35,0.41,0.0
20230404:2030,1.63,89.22,23.74,39.25,19.25,0.28,0.0
20230404:2130,0.96,57.93,12.61,24.35,16.95,0.21,0.0
20230404:2230,0.89,19.94,4.2,9.48,16.04,0.21,0.0
20230404:2330,0.0,0.0,0.0,-5.37,15.3,0.14,0.0
20230405:0030,0.0,0.0,0.0,0.0,14.37,0.34,0.0
20230405:0130,0.0,0.0,0.0,0.0,14.13,0.41,0.0
20230405:0230,0.0,0.0,0.0,0.0,13.77,0.48,0.0
20230405:0330,0.0,0.0,0.0,0.0,13.33,0.21,0.0
20230405:0430,0.0,0.0,0.0,0.0,12.96,0.28,0.0
20230405:0530,0.0,0.0,0.0,0.0,12.38,0.41,0.0
20230405:0630,0.0,0.0,0.0,0.0,12.51,0.21,0.0
20230405:0730,0.0,0.0,0.0,0.0,12.31,0.55,0.0
20230405:0830,0.0,0.0,0.0,0.0,12.22,0.62,0.0
20230405:0930,0.0,0.0,0.0,0.0,11.68,0.69,0.0
20230405:1030,0.0,0.0,0.0,0.0,11.12,0.76,0.0
20230405:1130,0.0,10.54,2.96,6.71,10.71,0.76,0.0
20230405:1230,33.47,52.44,24.76,21.57,13.07,0.34,0.0
20230405:1330,30.72,68.2,46.74,36.45,15.4,0.28,0.0
20230405:1430,22.54,63.08,67.94,51.35,17.31,0.55,0.0
20230405:1530,9.07,63.28,70.76,66.26,18.55,0.69,0.0
20230405:1630,1.97,65.18,90.51,81.17,19.55,0.69,0.0
20230405:1730,0.0,69.94,19.64,83.91,20.88,0.55,0.0
20230405:1830,0.0,86.94,24.42,69.0,20.59,0.34,0.0
20230405:1930,3.51,102.41,53.7,54.09,21.0,0.28,0.0
20230405:2030,9.83,79.03,41.66,39.19,20.16,0.28,0.0
20230405:2130,6.13,51.1,15.67,24.3,18.4,0.07,0.0
20230405:2230,6.68,19.02,5.17,9.44,17.2,0.28,0.0
20230405:2330,0.0,0.0,0.0,-5.4,16.64,0.62,0.0
20230406:0030,0.0,0.0,0.0,0.0,16.19,0.34,0.0
20230406:0130,0.0,0.0,0.0,0.0,15.81,0.34,0.0
20230406:0230,0.0,0.0,0.0,0.0,15.09,0.21,0.0
20230406:0330,0.0,0.0,0.0,0.0,14.99,0.21,0.0
20230406:0430,0.0,0.0,0.0,0.0,14.59,0.21,0.0
20230406:0530,0.0,0.0,0.0,0.0,13.6,0.21,0.0
20230406:0630,0.0,0.0,0.0,0.0,13.24,0.14,0.0
20230406:0730,0.0,0.0,0.0,0.0,13.26,0.0,0.0
20230406:0830,0.0,0.0,0.0,0.0,12.97,0.21,0.0
20230406:0930,0.0,0.0,0.0,0.0,12.41,0.14,0.0
20230406:1030,0.0,0.0,0.0,0.0,12.11,0.34,0.0
20230406:1130,0.0,11.87,3.33,6.82,12.24,0.41,0.0
20230406:1230,20.01,48.51,17.57,21.67,13.13,0.28,0.0
20230406:1330,25.78,67.58,38.16,36.55,15.15,0.48,0.0
20230406:1430,13.68,86.01,44.84,51.44,16.7,0.48,0.0
20230406:1530,5.0,152.05,52.85,66.34,19.01,0.48,0.0
20230406:1630,1.83,132.95,47.06,81.25,17.45,0.62,0.0
20230406:1730,0.65,130.98,42.76,83.83,17.95,0.34,0.0
20230406:1830,1.27,156.36,51.19,68.93,17.67,0.28,0.0
20230406:1930,2.07,132.9,37.8,54.03,17.6,0.9,0.0
20230406:2030,5.53,105.2,32.42,39.13,16.98,1.03,0.0
20230406:2130,5.37,66.61,17.45,24.25,16.72,0.9,0.0
20230406:2230,2.28,20.12,4.45,9.39,15.96,1.1,0.0
20230406:2330,0.0,0.0,0.0,-5.43,14.42,0.62,0.0
20230407:0030,0.0,0.0,0.0,0.0,14.03,0.76,0.0
20230407:0130,0.0,0.0,0.0,0.0,13.4,0.83,0.0
20230407:0230,0.0,0.0,0.0,0.0,13.37,0.9,0.0
20230407:0330,0.0,0.0,0.0,0.0,13.4,0.83,0.0
20230407:0430,0.0,0.0,0.0,0.0,13.47,0.76,0.0
20230407:0530,0.0,0.0,0.0,0.0,13.48,0.69,0.0
20230407:0630,0.0,0.0,0.0,0.0,13.43,0.34,0.0
20230407:0730,0.0,0.0,0.0,0.0,13.44,0.76,0.0
20230407:0830,0.0,0.0,0.0,0.0,13.15,0.69,0.0
20230407:0930,0.0,0.0,0.0,0.0,13.11,0.62,0.0
20230407:1030,0.0,0.0,0.0,0.0,12.85,0.55,0.0
20230407:1130,0.0,4.63,1.3,6.93,12.81,0.9,0.0
20230407:1230,12.54,45.44,13.69,21.77,13.31,1.1,0.0
20230407:1330,14.22,76.37,27.5,36.64,13.68,1.38,0.0
20230407:1430,8.68,86.95,32.39,51.53,14.79,1.1,0.0
20230407:1530,10.02,109.97,56.17,66.42,15.59,1.1,0.0
20230407:1630,3.27,141.68,49.73,81.3,17.4,0.97,0.0
20230407:1730,3.84,142.41,66.32,83.73,17.28,1.1,0.0
20230407:1830,4.33,126.45,58.16,68.85,18.54,1.24,0.0
20230407:1930,6.6,124.34,49.88,53.96,18.94,1.1,0.0
20230407:2030,10.24,96.87,36.68,39.08,18.9,0.97,0.0
20230407:2130,3.38,54.92,13.29,24.2,17.77,1.1,0.0
20230407:2230,1.65,20.18,4.32,9.35,15.98,1.03,0.0
20230407:2330,0.0,0.0,0.0,-5.46,14.8,1.03,0.0
20230408:0030,0.0,0.0,0.0,0.0,14.32,0.83,0.0
20230408:0130,0.0,0.0,0.0,0.0,13.71,0.48,0.0
20230408:0230,0.0,0.0,0.0,0.0,13.9,0.55,0.0
20230408:0330,0.0,0.0,0.0,0.0,13.65,0.34,0.0
20230408:0430,0.0,0.0,0.0,0.0,13.67,0.48,0.0
20230408:0530,0.0,0.0,0.0,0.0,13.27,0.48,0.0
20230408:0630,0.0,0.0,0.0,0.0,12.79,0.55,0.0
20230408:0730,0.0,0.0,0.0,0.0,12.63,0.41,0.0
20230408:0830,0.0,0.0,0.0,0.0,12.53,0.48,0.0
20230408:0930,0.0,0.0,0.0,0.0,12.57,0.41,0.0
20230408:1030,0.0,0.0,0.0,0.0,12.71,0.28,0.0
20230408:1130,0.0,5.96,1.67,7.04,12.61,0.14,0.0
20230408:1230,8.62,32.69,9.56,21.87,13.3,0.14,0.0
20230408:1330,20.51,51.91,26.54,36.73,13.53,0.21,0.0
20230408:1430,10.39,70.65,29.82,51.61,15.12,0.28,0.0
20230408:1530,6.55,92.81,36.47,66.49,16.11,0.41,0.0
20230408:1630,6.28,126.44,54.24,81.34,16.78,0.48,0.0
