Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230117:1230,36.6,47.91,10.74,15.78,12.25,0.69,0.0
20230117:1330,138.76,100.12,31.47,29.22,13.0,0.83,0.0
20230117:1430,192.82,140.01,51.32,41.96,14.77,0.76,0.0
20230117:1530,213.14,137.47,60.08,53.22,16.35,0.62,0.0
20230117:1630,262.78,150.89,74.51,61.17,17.33,0.48,0.0
20230117:1730,236.79,116.64,65.01,62.73,18.7,0.34,0.0
20230117:1830,178.73,131.18,54.92,56.98,18.94,0.34,0.0
20230117:1930,115.38,115.53,38.89,46.75,17.75,0.55,0.0
20230117:2030,161.22,86.45,34.84,34.48,17.46,0.34,0.0
20230117:2130,88.79,72.69,19.23,21.26,17.25,0.14,0.0
20230117:2230,53.29,29.92,5.75,7.57,15.84,0.55,0.0
20230117:2330,0.0,0.0,0.0,-6.35,16.29,0.41,0.0
20230118:0030,0.0,0.0,0.0,0.0,14.78,0.34,0.0
20230118:0130,0.0,0.0,0.0,0.0,13.9,0.62,0.0
20230118:0230,0.0,0.0,0.0,0.0,13.7,0.83,0.0
20230118:0330,0.0,0.0,0.0,0.0,12.79,0.9,0.0
20230118:0430,0.0,0.0,0.0,0.0,12.73,0.76,0.0
20230118:0530,0.0,0.0,0.0,0.0,12.06,0.83,0.0
20230118:0630,0.0,0.0,0.0,0.0,12.2,0.83,0.0
20230118:0730,0.0,0.0,0.0,0.0,12.49,0.41,0.0
20230118:0830,0.0,0.0,0.0,0.0,12.21,0.69,0.0
20230118:0930,0.0,0.0,0.0,0.0,11.7,0.76,0.0
20230118:1030,0.0,0.0,0.0,0.0,11.22,0.9,0.0
20230118:1130,0.0,4.77,1.34,1.93,11.03,0.97,0.0
20230118:1230,66.07,61.46,14.02,15.75,11.93,1.17,0.0
20230118:1330,102.91,112.87,30.34,29.22,13.22,0.9,0.0
20230118:1430,189.68,151.43,52.9,42.0,14.64,0.9,0.0
20230118:1530,218.53,134.44,60.85,53.31,16.3,0.76,0.0
20230118:1630,242.64,167.29,73.89,61.33,17.24,0.48,0.0
20230118:1730,264.4,181.46,80.79,62.94,18.67,0.34,0.0
20230118:1830,237.21,112.7,62.52,57.19,19.88,0.07,0.0
20230118:1930,224.28,133.71,58.16,46.93,19.17,0.14,0.0
20230118:2030,194.58,81.12,38.36,34.63,18.75,0.07,0.0
20230118:2130,115.64,61.02,19.46,21.39,17.37,0.55,0.0
20230118:2230,36.84,23.5,4.76,7.68,15.98,0.41,0.0
20230118:2330,0.0,0.0,0.0,-6.26,14.79,0.76,0.0
20230119:0030,0.0,0.0,0.0,0.0,14.04,0.69,0.0
20230119:0130,0.0,0.0,0.0,0.0,14.0,0.97,0.0
20230119:0230,0.0,0.0,0.0,0.0,13.63,0.9,0.0
20230119:0330,0.0,0.0,0.0,0.0,13.29,0.76,0.0
20230119:0430,0.0,0.0,0.0,0.0,13.23,0.76,0.0
20230119:0530,0.0,0.0,0.0,0.0,12.73,0.41,0.0
20230119:0630,0.0,0.0,0.0,0.0,12.11,0.41,0.0
20230119:0730,0.0,0.0,0.0,0.0,11.28,0.76,0.0
20230119:0830,0.0,0.0,0.0,0.0,11.11,0.69,0.0
20230119:0930,0.0,0.0,0.0,0.0,10.76,0.76,0.0
20230119:1030,0.0,0.0,0.0,0.0,9.97,0.76,0.0
20230119:1130,0.0,4.7,1.32,1.88,10.1,0.76,0.0
20230119:1230,107.81,57.69,15.32,15.72,11.02,0.62,0.0
20230119:1330,212.37,67.75,34.8,29.22,13.2,0.83,0.0
20230119:1430,300.07,68.05,57.12,42.03,14.99,0.83,0.0
20230119:1530,265.71,120.64,67.19,53.4,16.46,0.69,0.0
20230119:1630,288.66,124.28,76.24,61.49,17.91,0.62,0.0
20230119:1730,322.61,101.4,80.12,63.16,18.8,0.48,0.0
20230119:1830,237.3,139.31,67.17,57.4,19.33,0.34,0.0
20230119:1930,258.74,110.32,60.52,47.11,19.28,0.48,0.0
20230119:2030,181.66,109.9,41.31,34.78,19.18,0.41,0.0
20230119:2130,53.44,62.67,15.62,21.52,17.29,0.55,0.0
20230119:2230,31.18,16.99,3.75,7.79,15.89,0.21,0.0
20230119:2330,0.0,0.0,0.0,-6.17,14.99,0.48,0.0
20230120:0030,0.0,0.0,0.0,0.0,14.23,0.55,0.0
20230120:0130,0.0,0.0,0.0,0.0,13.56,0.41,0.0
20230120:0230,0.0,0.0,0.0,0.0,13.15,0.21,0.0
20230120:0330,0.0,0.0,0.0,0.0,13.03,0.55,0.0
20230120:0430,0.0,0.0,0.0,0.0,13.01,0.48,0.0
20230120:0530,0.0,0.0,0.0,0.0,12.66,0.41,0.0
20230120:0630,0.0,0.0,0.0,0.0,12.37,0.55,0.0
20230120:0730,0.0,0.0,0.0,0.0,11.2,0.41,0.0
20230120:0830,0.0,0.0,0.0,0.0,10.72,0.48,0.0
20230120:0930,0.0,0.0,0.0,0.0,10.27,0.41,0.0
20230120:1030,0.0,0.0,0.0,0.0,10.07,0.48,0.0
20230120:1130,0.0,6.27,1.76,1.84,9.52,0.41,0.0
20230120:1230,52.78,66.34,14.39,15.7,9.71,0.41,0.0
20230120:1330,134.68,128.87,35.84,29.23,12.39,0.48,0.0
20230120:1430,288.82,114.62,62.4,42.07,14.75,0.41,0.0
20230120:1530,320.57,105.76,75.25,53.49,16.58,0.55,0.0
20230120:1630,313.09,98.55,77.6,61.66,18.25,0.62,0.0
20230120:1730,290.57,126.23,78.29,63.38,19.18,0.48,0.0
20230120:1830,255.46,117.48,67.55,57.61,19.53,0.62,0.0
20230120:1930,243.27,84.87,54.73,47.29,19.68,0.55,0.0
20230120:2030,226.38,67.82,41.24,34.93,19.05,0.48,0.0
20230120:2130,170.39,65.96,24.7,21.64,18.3,0.48,0.0
20230120:2230,78.57,32.28,6.62,7.9,17.33,0.62,0.0
20230120:2330,0.0,0.0,0.0,-6.08,16.3,0.48,0.0
20230121:0030,0.0,0.0,0.0,0.0,15.05,0.41,0.0
20230121:0130,0.0,0.0,0.0,0.0,14.03,0.48,0.0
20230121:0230,0.0,0.0,0.0,0.0,14.07,0.41,0.0
20230121:0330,0.0,0.0,0.0,0.0,13.71,0.34,0.0
20230121:0430,0.0,0.0,0.0,0.0,13.44,0.28,0.0
20230121:0530,0.0,0.0,0.0,0.0,12.65,0.48,0.0
20230121:0630,0.0,0.0,0.0,0.0,12.46,0.34,0.0
20230121:0730,0.0,0.0,0.0,0.0,11.92,0.69,0.0
20230121:0830,0.0,0.0,0.0,0.0,11.63,0.76,0.0
20230121:0930,0.0,0.0,0.0,0.0,11.52,0.76,0.0
20230121:1030,0.0,0.0,0.0,0.0,11.12,0.83,0.0
20230121:1130,0.0,4.45,1.25,1.79,11.11,1.1,0.0
20230121:1230,121.64,54.82,15.78,15.68,11.28,0.97,0.0
20230121:1330,114.97,96.87,29.29,29.23,13.12,0.62,0.0
20230121:1430,115.51,102.14,35.72,42.12,14.59,0.76,0.0
20230121:1530,99.3,150.84,45.13,53.59,15.7,0.41,0.0
20230121:1630,103.0,196.7,55.63,61.83,16.69,0.48,0.0
20230121:1730,102.12,213.48,58.81,63.61,17.89,0.34,0.0
20230121:1830,133.42,204.38,60.94,57.83,18.49,0.21,0.0
20230121:1930,101.41,181.36,49.08,47.47,18.64,0.34,0.0
20230121:2030,110.18,139.22,38.35,35.08,18.55,0.41,0.0
20230121:2130,29.25,63.56,14.4,21.77,18.02,0.48,0.0
20230121:2230,25.05,27.28,5.37,8.0,16.02,0.28,0.0
20230121:2330,0.0,0.0,0.0,-5.99,15.71,0.34,0.0
20230122:0030,0.0,0.0,0.0,0.0,14.88,0.48,0.0
20230122:0130,0.0,0.0,0.0,0.0,14.62,0.21,0.0
20230122:0230,0.0,0.0,0.0,0.0,14.21,0.28,0.0
20230122:0330,0.0,0.0,0.0,0.0,13.98,0.34,0.0
20230122:0430,0.0,0.0,0.0,0.0,13.61,0.41,0.0
20230122:0530,0.0,0.0,0.0,0.0,13.07,0.48,0.0
20230122:0630,0.0,0.0,0.0,0.0,12.51,0.62,0.0
20230122:0730,0.0,0.0,0.0,0.0,12.26,0.69,0.0
20230122:0830,0.0,0.0,0.0,0.0,12.49,0.55,0.0
20230122:0930,0.0,0.0,0.0,0.0,12.57,0.48,0.0
20230122:1030,0.0,0.0,0.0,0.0,12.54,0.62,0.0
20230122:1130,0.0,3.12,0.87,1.76,12.26,0.62,0.0
20230122:1230,7.36,33.6,7.05,15.67,12.45,0.62,0.0
20230122:1330,24.36,78.93,17.94,29.25,13.03,0.55,0.0
20230122:1430,64.6,130.08,33.95,42.17,14.15,0.34,0.0
20230122:1530,115.21,166.82,50.62,53.7,15.34,0.28,0.0
20230122:1630,162.66,168.97,61.42,62.01,16.86,0.48,0.0
20230122:1730,211.24,175.51,72.0,63.84,17.55,0.62,0.0
20230122:1830,151.47,147.93,54.72,58.05,18.93,0.69,0.0
20230122:1930,108.83,145.26,44.13,47.65,17.49,0.28,0.0
20230122:2030,81.73,111.29,30.81,35.23,16.26,0.41,0.0
20230122:2130,37.21,57.0,13.79,21.89,16.89,0.28,0.0
20230122:2230,1.13,20.59,4.13,8.11,15.63,0.34,0.0
20230122:2330,0.0,0.0,0.0,-5.91,15.01,0.41,0.0
20230123:0030,0.0,0.0,0.0,0.0,14.11,0.14,0.0
20230123:0130,0.0,0.0,0.0,0.0,13.84,0.0,0.0
20230123:0230,0.0,0.0,0.0,0.0,13.31,0.34,0.0
20230123:0330,0.0,0.0,0.0,0.0,13.01,0.76,0.0
20230123:0430,0.0,0.0,0.0,0.0,12.68,0.9,0.0
20230123:0530,0.0,0.0,0.0,0.0,12.18,0.97,0.0
20230123:0630,0.0,0.0,0.0,0.0,11.65,0.9,0.0
20230123:0730,0.0,0.0,0.0,0.0,12.17,0.83,0.0
20230123:0830,0.0,0.0,0.0,0.0,12.28,0.76,0.0
20230123:0930,0.0,0.0,0.0,0.0,12.11,0.97,0.0
20230123:1030,0.0,0.0,0.0,0.0,12.09,1.17,0.0
20230123:1130,0.0,5.57,1.56,1.72,11.46,0.97,0.0
20230123:1230,95.54,66.75,16.23,15.65,11.76,1.03,0.0
20230123:1330,163.06,111.53,36.58,29.26,13.11,1.24,0.0
20230123:1430,215.98,153.61,58.57,42.22,14.82,1.03,0.0
20230123:1530,262.33,138.36,71.37,53.8,17.06,0.83,0.0
20230123:1630,323.47,120.83,85.19,62.2,18.58,1.03,0.0
20230123:1730,312.43,104.14,81.28,64.08,20.04,1.03,0.0
20230123:1830,347.85,99.84,84.57,58.27,20.42,1.31,0.0
20230123:1930,282.46,79.41,62.18,47.84,20.85,1.31,0.0
20230123:2030,280.65,82.34,51.95,35.38,20.31,1.45,0.0
20230123:2130,154.09,62.52,23.7,22.02,19.84,1.45,0.0
20230123:2230,114.75,41.19,8.63,8.21,18.01,1.17,0.0
20230123:2330,0.0,0.0,0.0,-5.83,16.83,1.17,0.0
20230124:0030,0.0,0.0,0.0,0.0,15.64,1.17,0.0
20230124:0130,0.0,0.0,0.0,0.0,14.63,1.1,0.0
20230124:0230,0.0,0.0,0.0,0.0,13.77,1.1,0.0
20230124:0330,0.0,0.0,0.0,0.0,13.43,1.03,0.0
20230124:0430,0.0,0.0,0.0,0.0,13.09,1.03,0.0
20230124:0530,0.0,0.0,0.0,0.0,12.75,0.97,0.0
20230124:0630,0.0,0.0,0.0,0.0,12.44,0.83,0.0
20230124:0730,0.0,0.0,0.0,0.0,11.58,0.97,0.0
20230124:0830,0.0,0.0,0.0,0.0,10.92,1.03,0.0
20230124:0930,0.0,0.0,0.0,0.0,10.38,1.03,0.0
20230124:1030,0.0,0.0,0.0,0.0,10.1,1.03,0.0
20230124:1130,0.0,5.32,1.49,1.69,9.83,1.03,0.0
20230124:1230,224.5,63.84,23.12,15.65,10.16,0.97,0.0
20230124:1330,244.35,98.83,43.93,29.28,14.21,0.62,0.0
20230124:1430,308.02,109.68,66.84,42.28,16.89,0.62,0.0
20230124:1530,286.5,166.31,80.67,53.92,19.04,0.62,0.0
20230124:1630,342.42,141.12,93.04,62.39,20.54,0.76,0.0
20230124:1730,371.06,114.3,96.0,64.33,21.63,0.9,0.0
20230124:1830,381.43,89.42,90.65,58.49,22.23,1.03,0.0
20230124:1930,330.8,101.06,74.56,48.02,20.63,1.1,0.0
20230124:2030,183.91,120.69,44.97,35.53,20.14,1.17,0.0
20230124:2130,128.48,78.97,24.13,22.14,19.62,0.97,0.0
20230124:2230,66.34,37.64,7.41,8.31,17.77,1.03,0.0
20230124:2330,0.0,0.0,0.0,-5.75,16.62,0.9,0.0
20230125:0030,0.0,0.0,0.0,0.0,15.4,1.03,0.0
20230125:0130,0.0,0.0,0.0,0.0,14.65,1.1,0.0
20230125:0230,0.0,0.0,0.0,0.0,13.81,1.17,0.0
20230125:0330,0.0,0.0,0.0,0.0,13.19,1.17,0.0
20230125:0430,0.0,0.0,0.0,0.0,12.59,1.17,0.0
20230125:0530,0.0,0.0,0.0,0.0,11.92,1.1,0.0
20230125:0630,0.0,0.0,0.0,0.0,11.65,0.97,0.0
20230125:0730,0.0,0.0,0.0,0.0,10.96,1.03,0.0
20230125:0830,0.0,0.0,0.0,0.0,10.38,1.1,0.0
20230125:0930,0.0,0.0,0.0,0.0,10.09,1.17,0.0
20230125:1030,0.0,0.0,0.0,0.0,9.86,1.03,0.0
20230125:1130,0.0,5.02,1.41,1.66,9.56,0.9,0.0
20230125:1230,171.33,70.17,20.76,15.64,9.96,0.69,0.0
20230125:1330,289.51,82.23,47.55,29.3,13.64,0.28,0.0
20230125:1430,326.83,90.14,67.81,42.34,16.53,0.14,0.0
20230125:1530,402.13,70.42,89.33,54.04,18.8,0.14,0.0
20230125:1630,378.26,98.11,94.83,62.59,20.07,0.41,0.0
20230125:1730,389.26,80.45,95.58,64.58,20.97,0.48,0.0
20230125:1830,346.48,79.67,82.92,58.72,21.32,0.55,0.0
20230125:1930,257.43,79.39,59.06,48.21,21.22,0.83,0.0
20230125:2030,241.94,91.34,48.94,35.68,20.09,0.76,0.0
20230125:2130,158.93,81.47,27.15,22.26,18.83,0.83,0.0
20230125:2230,81.83,28.97,6.79,8.41,18.0,0.76,0.0
20230125:2330,0.0,0.0,0.0,-5.67,16.86,0.55,0.0
20230126:0030,0.0,0.0,0.0,0.0,15.68,0.83,0.0
20230126:0130,0.0,0.0,0.0,0.0,14.56,0.83,0.0
20230126:0230,0.0,0.0,0.0,0.0,13.64,0.83,0.0
20230126:0330,0.0,0.0,0.0,0.0,12.92,0.83,0.0
20230126:0430,0.0,0.0,0.0,0.0,12.29,0.83,0.0
20230126:0530,0.0,0.0,0.0,0.0,11.93,0.83,0.0
20230126:0630,0.0,0.0,0.0,0.0,11.51,0.83,0.0
20230126:0730,0.0,0.0,0.0,0.0,10.92,0.83,0.0
20230126:0830,0.0,0.0,0.0,0.0,10.23,1.03,0.0
20230126:0930,0.0,0.0,0.0,0.0,9.9,1.1,0.0
20230126:1030,0.0,0.0,0.0,0.0,9.84,0.97,0.0
20230126:1130,0.0,4.98,1.4,1.64,9.26,0.97,0.0
20230126:1230,180.06,69.3,21.33,15.64,9.99,0.62,0.0
20230126:1330,262.56,82.58,44.79,29.33,14.11,0.76,0.0
20230126:1430,306.74,102.32,66.88,42.41,16.28,0.55,0.0
20230126:1530,362.87,88.26,85.14,54.16,18.2,0.55,0.0
20230126:1630,313.71,106.74,83.36,62.79,19.64,0.62,0.0
20230126:1730,248.02,125.71,73.54,64.83,20.73,0.62,0.0
20230126:1830,353.97,85.32,86.26,58.95,20.81,0.62,0.0
20230126:1930,315.7,89.82,71.79,48.39,21.51,0.97,0.0
20230126:2030,268.69,83.88,52.26,35.83,20.81,0.97,0.0
20230126:2130,210.63,69.61,30.49,22.38,19.91,0.97,0.0
20230126:2230,123.62,43.47,9.5,8.5,18.85,0.97,0.0
20230126:2330,0.0,0.0,0.0,-5.59,17.57,0.76,0.0
20230127:0030,0.0,0.0,0.0,0.0,16.19,0.76,0.0
20230127:0130,0.0,0.0,0.0,0.0,14.62,0.9,0.0
20230127:0230,0.0,0.0,0.0,0.0,13.63,0.9,0.0
20230127:0330,0.0,0.0,0.0,0.0,13.27,0.83,0.0
20230127:0430,0.0,0.0,0.0,0.0,12.53,0.83,0.0
20230127:0530,0.0,0.0,0.0,0.0,12.36,0.76,0.0
20230127:0630,0.0,0.0,0.0,0.0,12.08,0.76,0.0
20230127:0730,0.0,0.0,0.0,0.0,11.83,0.76,0.0
20230127:0830,0.0,0.0,0.0,0.0,11.09,0.97,0.0
20230127:0930,0.0,0.0,0.0,0.0,10.59,0.97,0.0
20230127:1030,0.0,0.0,0.0,0.0,10.0,0.97,0.0
20230127:1130,0.0,4.93,1.39,1.61,9.84,0.9,0.0
20230127:1230,138.79,66.6,18.8,15.64,10.28,0.69,0.0
20230127:1330,239.98,93.88,43.98,29.36,13.68,0.69,0.0
20230127:1430,290.47,114.4,66.58,42.48,16.37,0.9,0.0
20230127:1530,352.85,97.26,85.42,54.29,18.3,0.97,0.0
20230127:1630,387.48,85.52,96.9,63.0,20.07,1.1,0.0
20230127:1730,399.71,75.88,99.32,65.09,21.37,1.17,0.0
20230127:1830,396.93,79.96,95.55,59.19,22.17,0.97,0.0
20230127:1930,385.25,65.12,82.05,48.58,22.41,1.1,0.0
20230127:2030,329.26,68.39,59.81,35.97,22.11,1.38,0.0
20230127:2130,252.12,60.55,33.77,22.5,21.24,1.52,0.0
20230127:2230,162.77,43.92,10.86,8.6,19.65,1.17,0.0
20230127:2330,0.0,0.0,0.0,-5.52,18.18,1.1,0.0
20230128:0030,0.0,0.0,0.0,0.0,16.56,1.03,0.0
20230128:0130,0.0,0.0,0.0,0.0,15.07,1.1,0.0
20230128:0230,0.0,0.0,0.0,0.0,13.83,1.1,0.0
20230128:0330,0.0,0.0,0.0,0.0,12.84,1.03,0.0
20230128:0430,0.0,0.0,0.0,0.0,12.21,0.9,0.0
20230128:0530,0.0,0.0,0.0,0.0,11.93,0.83,0.0
20230128:0630,0.0,0.0,0.0,0.0,11.51,0.76,0.0
20230128:0730,0.0,0.0,0.0,0.0,10.61,0.97,0.0
20230128:0830,0.0,0.0,0.0,0.0,10.1,0.97,0.0
20230128:0930,0.0,0.0,0.0,0.0,9.74,0.97,0.0
20230128:1030,0.0,0.0,0.0,0.0,9.27,1.03,0.0
20230128:1130,0.0,5.04,1.41,1.59,9.0,1.03,0.0
20230128:1230,184.57,62.98,21.3,15.64,9.1,0.9,0.0
20230128:1330,274.07,79.29,46.74,29.4,13.3,0.76,0.0
20230128:1430,352.86,72.77,72.06,42.55,16.08,0.9,0.0
20230128:1530,382.43,76.58,89.28,54.42,18.23,0.9,0.0
20230128:1630,399.31,77.31,99.34,63.21,19.86,0.9,0.0
20230128:1730,396.98,68.45,98.65,65.36,21.05,1.1,0.0
20230128:1830,408.81,66.71,97.18,59.42,21.59,1.24,0.0
20230128:1930,354.4,81.21,79.56,48.76,22.25,1.17,0.0
20230128:2030,300.88,70.64,56.57,36.12,21.84,1.38,0.0
20230128:2130,239.57,64.87,33.52,22.62,20.98,1.38,0.0
20230128:2230,160.12,43.07,10.9,8.69,19.71,1.17,0.0
20230128:2330,0.0,0.0,0.0,-5.45,18.31,1.03,0.0
20230129:0030,0.0,0.0,0.0,0.0,16.23,1.03,0.0
20230129:0130,0.0,0.0,0.0,0.0,14.62,1.17,0.0
20230129:0230,0.0,0.0,0.0,0.0,13.55,1.17,0.0
20230129:0330,0.0,0.0,0.0,0.0,12.56,1.1,0.0
20230129:0430,0.0,0.0,0.0,0.0,11.7,1.03,0.0
20230129:0530,0.0,0.0,0.0,0.0,11.2,0.97,0.0
20230129:0630,0.0,0.0,0.0,0.0,10.43,0.97,0.0
20230129:0730,0.0,0.0,0.0,0.0,10.36,0.97,0.0
20230129:0830,0.0,0.0,0.0,0.0,9.67,1.1,0.0
20230129:0930,0.0,0.0,0.0,0.0,9.46,1.03,0.0
20230129:1030,0.0,0.0,0.0,0.0,9.43,0.9,0.0
20230129:1130,0.0,4.82,1.36,1.58,9.6,0.83,0.0
20230129:1230,156.84,62.85,19.74,15.65,9.86,0.69,0.0
20230129:1330,284.43,66.48,46.98,29.43,13.22,0.55,0.0
20230129:1430,352.24,68.89,72.25,42.63,16.31,0.62,0.0
20230129:1530,343.09,81.59,82.91,54.56,18.52,0.69,0.0
20230129:1630,348.63,87.61,90.74,63.43,19.99,0.62,0.0
20230129:1730,395.46,70.59,99.85,65.63,21.11,0.69,0.0
20230129:1830,388.46,69.28,94.32,59.66,22.02,0.76,0.0
20230129:1930,313.81,68.61,70.82,48.95,22.09,1.03,0.0
20230129:2030,259.15,73.15,51.27,36.27,21.33,0.9,0.0
20230129:2130,232.66,60.74,32.82,22.73,20.82,0.69,0.0
20230129:2230,151.51,42.35,10.75,8.78,19.62,0.62,0.0
20230129:2330,0.0,0.0,0.0,-5.38,18.22,0.55,0.0
20230130:0030,0.0,0.0,0.0,0.0,16.31,0.55,0.0
20230130:0130,0.0,0.0,0.0,0.0,14.69,0.62,0.0
20230130:0230,0.0,0.0,0.0,0.0,14.61,0.62,0.0
20230130:0330,0.0,0.0,0.0,0.0,13.91,0.62,0.0
20230130:0430,0.0,0.0,0.0,0.0,13.01,0.69,0.0
20230130:0530,0.0,0.0,0.0,0.0,12.31,0.76,0.0
20230130:0630,0.0,0.0,0.0,0.0,11.62,0.83,0.0
20230130:0730,0.0,0.0,0.0,0.0,11.98,0.55,0.0
20230130:0830,0.0,0.0,0.0,0.0,10.91,0.83,0.0
20230130:0930,0.0,0.0,0.0,0.0,10.46,0.97,0.0
20230130:1030,0.0,0.0,0.0,0.0,9.93,1.1,0.0
20230130:1130,0.0,4.27,1.2,1.57,9.82,0.97,0.0
20230130:1230,167.33,63.17,20.64,15.67,10.06,0.83,0.0
20230130:1330,254.93,80.11,45.46,29.48,13.9,0.62,0.0
20230130:1430,319.39,85.49,69.66,42.71,16.54,0.76,0.0
20230130:1530,293.26,111.92,78.26,54.7,18.49,0.9,0.0
20230130:1630,313.29,101.48,86.08,63.66,19.86,0.83,0.0
20230130:1730,334.84,88.45,89.97,65.9,20.79,0.69,0.0
20230130:1830,333.3,83.31,85.54,59.9,21.25,0.83,0.0
20230130:1930,294.77,89.67,71.22,49.13,21.02,0.9,0.0
20230130:2030,213.4,86.31,46.87,36.41,20.92,0.76,0.0
20230130:2130,208.4,67.35,31.65,22.85,20.1,1.03,0.0
20230130:2230,119.18,38.01,9.45,8.87,19.26,1.03,0.0
20230130:2330,0.0,0.0,0.0,-5.31,17.6,0.97,0.0
20230131:0030,0.0,0.0,0.0,0.0,16.2,0.83,0.0
20230131:0130,0.0,0.0,0.0,0.0,14.77,0.83,0.0
20230131:0230,0.0,0.0,0.0,0.0,13.98,0.69,0.0
20230131:0330,0.0,0.0,0.0,0.0,13.91,0.69,0.0
20230131:0430,0.0,0.0,0.0,0.0,13.19,0.69,0.0
20230131:0530,0.0,0.0,0.0,0.0,12.47,0.76,0.0
20230131:0630,0.0,0.0,0.0,0.0,11.76,0.83,0.0
20230131:0730,0.0,0.0,0.0,0.0,11.3,0.83,0.0
20230131:0830,0.0,0.0,0.0,0.0,10.9,0.76,0.0
20230131:0930,0.0,0.0,0.0,0.0,10.29,0.83,0.0
20230131:1030,0.0,0.0,0.0,0.0,9.38,1.03,0.0
20230131:1130,0.0,4.73,1.33,1.56,8.62,1.1,0.0
20230131:1230,193.97,59.1,22.19,15.68,8.98,0.97,0.0
20230131:1330,268.39,78.2,47.52,29.52,13.25,0.83,0.0
20230131:1430,337.25,67.81,71.2,42.8,15.87,0.9,0.0
20230131:1530,357.08,79.61,87.63,54.85,17.94,0.9,0.0
20230131:1630,364.47,87.45,96.6,63.89,19.55,0.9,0.0
20230131:1730,356.28,91.61,96.59,66.18,20.7,1.03,0.0
20230131:1830,344.13,94.75,90.87,60.14,21.28,1.17,0.0
20230131:1930,325.43,89.12,78.11,49.32,21.21,1.31,0.0
20230131:2030,254.74,99.61,55.69,36.55,21.12,1.31,0.0
20230131:2130,226.45,73.35,34.67,22.96,20.48,1.24,0.0
20230131:2230,137.59,38.25,10.27,8.96,19.21,1.03,0.0
20230131:2330,0.0,0.0,0.0,-5.24,17.89,0.97,0.0
20230201:0030,0.0,0.0,0.0,0.0,16.04,0.9,0.0
20230201:0130,0.0,0.0,0.0,0.0,14.4,0.97,0.0
20230201:0230,0.0,0.0,0.0,0.0,13.5,0.97,0.0
20230201:0330,0.0,0.0,0.0,0.0,12.88,0.9,0.0
20230201:0430,0.0,0.0,0.0,0.0,12.23,0.9,0.0
20230201:0530,0.0,0.0,0.0,0.0,11.68,0.83,0.0
20230201:0630,0.0,0.0,0.0,0.0,11.07,0.9,0.0
20230201:0730,0.0,0.0,0.0,0.0,10.53,0.83,0.0
20230201:0830,0.0,0.0,0.0,0.0,10.18,0.83,0.0
20230201:0930,0.0,0.0,0.0,0.0,9.74,0.83,0.0
20230201:1030,0.0,0.0,0.0,0.0,9.27,0.9,0.0
20230201:1130,0.0,4.4,1.24,1.55,8.76,0.9,0.0
20230201:1230,196.27,62.62,22.99,15.7,8.79,0.76,0.0
20230201:1330,264.96,76.98,47.51,29.57,13.14,0.62,0.0
20230201:1430,279.95,92.74,65.3,42.89,15.69,0.69,0.0
20230201:1530,317.69,85.53,81.16,55.0,17.46,0.55,0.0
20230201:1630,286.12,123.8,85.51,64.12,19.09,0.55,0.0
20230201:1730,298.34,97.51,85.11,66.47,20.29,0.55,0.0
20230201:1830,366.12,65.88,92.41,60.38,21.06,0.48,0.0
20230201:1930,346.53,69.72,80.48,49.5,21.54,0.62,0.0
20230201:2030,253.14,75.08,52.68,36.69,21.46,0.69,0.0
20230201:2130,214.24,66.06,33.0,23.07,20.47,0.9,0.0
20230201:2230,94.04,34.99,8.62,9.04,19.36,0.97,0.0
20230201:2330,0.0,0.0,0.0,-5.18,18.0,0.9,0.0
20230202:0030,0.0,0.0,0.0,0.0,15.95,0.97,0.0
20230202:0130,0.0,0.0,0.0,0.0,14.9,0.97,0.0
20230202:0230,0.0,0.0,0.0,0.0,13.77,0.97,0.0
20230202:0330,0.0,0.0,0.0,0.0,12.76,0.97,0.0
20230202:0430,0.0,0.0,0.0,0.0,12.22,0.9,0.0
20230202:0530,0.0,0.0,0.0,0.0,11.93,0.9,0.0
20230202:0630,0.0,0.0,0.0,0.0,11.54,0.97,0.0
20230202:0730,0.0,0.0,0.0,0.0,10.71,0.97,0.0
20230202:0830,0.0,0.0,0.0,0.0,9.9,1.1,0.0
20230202:0930,0.0,0.0,0.0,0.0,9.54,1.03,0.0
20230202:1030,0.0,0.0,0.0,0.0,9.28,1.03,0.0
20230202:1130,0.0,4.45,1.25,1.55,8.93,1.03,0.0
20230202:1230,194.88,57.49,22.63,15.72,9.3,0.9,0.0
20230202:1330,262.24,65.93,46.31,29.62,13.59,0.76,0.0
20230202:1430,275.02,83.9,63.91,42.98,16.11,0.76,0.0
20230202:1530,319.61,89.57,83.27,55.15,17.94,0.69,0.0
20230202:1630,337.7,91.21,93.34,64.36,19.64,0.62,0.0
20230202:1730,381.71,63.02,100.53,66.76,21.0,0.69,0.0
20230202:1830,326.88,92.45,88.91,60.62,22.05,0.69,0.0
20230202:1930,319.23,75.76,76.9,49.69,21.99,0.83,0.0
20230202:2030,291.13,74.12,59.52,36.83,21.59,0.83,0.0
20230202:2130,226.74,62.72,34.43,23.17,21.28,1.17,0.0
20230202:2230,131.06,41.16,10.68,9.13,20.14,1.03,0.0
